property_id,location,property_type,num_bedrooms,num_bathrooms,price,amenities,availability_date,rating,is_verified
3843,Countryside,Condo,3,1.558509561828906,3708.191700374473,Gym,2024-06-27,3.4301934733471913,True
3844,Suburb,Condo,3,1.9363920898620424,1366.1327290161435,"Balcony, Balcony, Pet Friendly",2024-04-05,4.502849740326212,True
3845,Countryside,House,1,2.825747685952927,3668.372641133799,"Gym, Gym",2024-08-19,3.288790762285317,False
3846,Countryside,Apartment,4,2.1361005088060594,4726.2059395375,"Swimming Pool, Swimming Pool",2024-07-31,4.425006072849122,True
3847,Countryside,House,1,2.0424630091732383,1179.8198240054246,"Parking, Balcony",2024-07-21,3.0070775756432697,True
3848,Suburb,Apartment,2,2.6130968703221162,3465.6723836713422,"Swimming Pool, Balcony, Gym",2024-05-05,4.8376500763358266,True
3849,Suburb,Apartment,4,1.0080492231937783,2516.6582791316478,Balcony,2024-11-22,4.654777623587184,True
3850,Countryside,Apartment,1,1.394771338310467,3004.1258360540214,Gym,2024-02-22,4.365926921458049,True
3851,Countryside,Condo,3,1.9923718687776721,3112.7152639147507,"Gym, Parking",2024-02-10,3.1889355581395096,True
3852,Suburb,Condo,3,2.4106181210441333,4084.1843898694156,"Balcony, Parking",2024-10-18,4.649977103118633,True
3853,Downtown,Condo,4,1.9700563898792767,3228.0500790917554,"Pet Friendly, Pet Friendly, Swimming Pool",2024-08-14,4.750347628788129,True
3854,Countryside,House,4,1.3274319626017543,3372.342512500439,Swimming Pool,2024-07-07,4.375975607046969,True
3855,Downtown,Condo,3,2.859965635323153,2331.6473750872383,"Parking, Gym, Swimming Pool",2024-08-12,4.951773268213546,False
3856,Countryside,Condo,2,1.6573302622108905,1503.7811911371018,Pet Friendly,2024-03-15,3.1857587369145772,True
3857,Downtown,House,1,2.576431362789008,3730.929333687329,"Gym, Parking, Gym",2024-02-13,4.417299163853751,True
3858,Downtown,House,3,2.7828266691952255,1001.9285619138066,Parking,2024-05-08,4.049592069301843,False
3859,Downtown,Apartment,1,1.692898755377333,2314.868677961477,"Balcony, Swimming Pool, Parking",2024-11-10,3.2912122576215364,False
3860,Suburb,House,1,2.6906235626602095,1872.1758176986398,Gym,2024-03-15,4.316828226553653,True
3861,Downtown,House,1,2.421547366333595,2554.13376302451,"Pet Friendly, Parking, Swimming Pool",2024-02-04,4.599056450253522,False
3862,Downtown,Condo,1,2.808561673324012,2245.0721082553027,"Gym, Gym",2024-08-10,3.3294964822823734,True
3863,Downtown,Apartment,2,1.5026214034459553,3816.8683190090364,"Pet Friendly, Swimming Pool, Swimming Pool",2024-09-13,4.586981421088353,False
3864,Countryside,Apartment,2,2.8625552122765514,2040.8242023457458,"Balcony, Parking, Swimming Pool",2024-12-31,3.1859412453394107,False
3865,Downtown,House,2,1.1306129533398606,3243.0013823498502,"Gym, Parking, Parking",2024-03-05,4.182800222081307,True
3866,Countryside,Condo,3,2.587342570611298,2823.0817202317457,"Parking, Pet Friendly",2024-12-24,4.596940218875765,True
3867,Downtown,Condo,3,1.8713300414032654,4204.230021342091,"Gym, Gym",2024-09-01,3.291913668285983,False
3868,Downtown,Condo,3,1.3557799337059213,2712.3699514486634,Parking,2024-02-17,4.143038189429076,True
3869,Suburb,Condo,2,1.1588059102053592,4455.504311726252,"Parking, Swimming Pool, Pet Friendly",2024-09-18,3.84975642786515,True
3870,Countryside,House,1,1.779095027797876,1000.5830704290122,"Pet Friendly, Swimming Pool, Swimming Pool",2024-06-12,4.214550774359228,False
3871,Downtown,Condo,2,1.778647843453042,3419.3454208225994,Parking,2024-10-10,3.8484434008199297,True
3872,Countryside,Apartment,3,1.4599147686139708,1039.2279741366556,Balcony,2024-10-19,3.501823737844209,False
3873,Countryside,Apartment,4,1.4310307967056857,3855.737293373898,"Gym, Pet Friendly, Balcony",2025-01-13,3.5076217980527495,True
3874,Suburb,House,3,1.799028596093632,1939.6896073128332,"Pet Friendly, Parking",2024-11-03,4.729400374061445,True
3875,Suburb,Condo,1,1.8202277664103146,2519.9250070925173,"Swimming Pool, Pet Friendly, Parking",2025-01-09,3.3129086359062447,True
3876,Suburb,Condo,2,1.8847295983263845,2521.750057094015,"Pet Friendly, Parking, Swimming Pool",2024-10-08,3.246228502426656,True
3877,Suburb,Condo,4,2.7375187734555357,4385.689673439567,"Balcony, Balcony, Swimming Pool",2024-07-26,3.1941582874109242,False
3878,Suburb,Condo,4,2.222509012845515,1408.3710435718172,"Parking, Balcony",2024-09-29,3.1483095326945745,True
3879,Suburb,House,1,1.04086633214305,3667.5878134010504,"Pet Friendly, Swimming Pool, Pet Friendly",2024-04-16,3.028984378223636,True
3880,Suburb,Condo,2,2.0381984835243676,4925.0273167768155,Balcony,2024-04-02,3.3208116719295777,False
3881,Suburb,House,4,2.524902591971509,1089.5377165504412,"Pet Friendly, Parking",2024-06-29,3.385454869806701,False
3882,Downtown,Condo,3,1.1128286132890344,4863.576795047265,"Parking, Gym, Gym",2024-09-22,3.539448120522547,True
3883,Countryside,Condo,1,1.8452157585482132,1073.6189157741585,"Swimming Pool, Gym",2024-12-15,3.2480789602751585,True
3884,Suburb,Apartment,4,1.902420286515134,4364.59783383625,Parking,2024-06-09,3.1883117078405796,True
3885,Suburb,House,1,2.9080409046715516,4844.977678636436,"Gym, Balcony, Balcony",2024-08-30,4.082953451400312,True
3886,Countryside,Apartment,2,1.9513679075659207,4972.1095290876665,"Gym, Gym",2024-08-29,4.437372885429811,True
3887,Downtown,House,2,2.4998005253244044,2836.4853638822087,"Pet Friendly, Parking, Gym",2024-06-09,4.260374354733143,True
3888,Countryside,Condo,2,1.6058040904181057,4467.830025000842,"Pet Friendly, Pet Friendly, Parking",2024-11-30,4.1134127379223955,True
3889,Countryside,Condo,3,2.558613302376863,1489.35817211842,Balcony,2024-11-17,3.8811275442899937,False
3890,Suburb,House,4,1.6453247329946812,2701.5373544570457,"Pet Friendly, Gym, Gym",2024-06-29,4.267960496211586,False
3891,Countryside,Apartment,2,1.8600471746900196,2231.899904732106,Balcony,2024-08-14,4.803733541455994,False
3892,Countryside,House,3,1.9589645556233957,2580.708202428314,"Swimming Pool, Balcony, Balcony",2025-01-27,4.254836842961375,False
3893,Suburb,House,2,2.8527259388360227,3807.9234090575687,Parking,2024-05-17,3.1217221639894177,False
3894,Suburb,Condo,2,1.106907095609735,1349.920800171021,Pet Friendly,2024-05-28,4.140837776626446,True
3895,Suburb,Apartment,4,1.3937343020216144,4992.655841314519,Swimming Pool,2024-02-09,4.048428916143248,False
3896,Suburb,House,3,2.4114854923950078,3540.2686361476785,"Balcony, Gym, Swimming Pool",2024-05-20,3.90404649503136,False
3897,Countryside,Apartment,2,2.1551553197639377,4494.070346289048,Gym,2024-07-20,4.137590620006308,False
3898,Countryside,Apartment,3,1.5030627808299517,4318.782260955117,"Swimming Pool, Balcony",2025-01-09,4.345235325610868,True
3899,Downtown,House,3,1.5784017749820096,4063.9901761552255,Parking,2024-07-22,3.0745201861955698,True
3900,Downtown,Apartment,2,1.7346189712173599,1156.894124496331,"Balcony, Parking",2024-11-17,3.9604017879850026,True
3901,Countryside,Condo,2,1.900693898660657,3065.8683063341605,Pet Friendly,2024-06-19,4.634456066206375,False
3902,Downtown,Condo,1,2.6360546465055563,2312.593504858027,Balcony,2024-05-23,4.0615544061655005,True
3903,Countryside,Condo,4,1.0276309529439251,1451.756463287361,Gym,2024-07-30,3.1357155790354336,True
3904,Downtown,Condo,2,2.7960394824269565,2371.9608256796128,"Pet Friendly, Parking, Pet Friendly",2024-08-28,4.550139982192191,True
3905,Suburb,Apartment,1,1.8260542232630563,3579.212149232729,"Pet Friendly, Balcony",2024-08-08,4.882663114792094,True
3906,Downtown,Condo,4,1.4609950351328262,1922.5057144885768,"Swimming Pool, Pet Friendly",2024-03-29,4.703687915998655,True
3907,Suburb,House,2,2.0168253990546905,2778.381716890185,"Parking, Gym",2024-04-07,3.7251375991281686,True
3908,Suburb,Condo,3,2.3193400853991566,2617.9769745146014,"Swimming Pool, Gym, Balcony",2024-04-24,4.0696476773709005,True
3909,Suburb,House,4,1.089504438387207,1209.8518512256446,"Parking, Parking, Pet Friendly",2024-07-14,4.1826243127274605,True
3910,Suburb,House,3,2.431554703332165,3512.330117531203,Gym,2024-05-05,4.431597172657348,True
3911,Downtown,Condo,1,2.521522375167725,3475.387609170136,Parking,2024-05-01,4.332137583413682,False
3912,Countryside,Condo,2,1.3323645686468386,4865.658020988019,"Pet Friendly, Pet Friendly",2024-10-21,3.3981429331365383,False
3913,Suburb,Apartment,1,1.3357628567538058,2192.0208665259083,Gym,2024-03-08,4.686076779528442,True
3914,Downtown,House,2,1.4075691090817537,2675.8041145680836,"Balcony, Pet Friendly",2024-11-03,4.698364786455758,True
3915,Suburb,Condo,2,2.593257424134608,2614.5504893976527,"Balcony, Pet Friendly",2024-05-18,3.808703147156926,False
3916,Downtown,Apartment,3,1.5440061118623782,4678.975603943114,"Parking, Swimming Pool, Balcony",2024-09-16,3.2618293984185858,False
3917,Downtown,Condo,1,2.591871676108709,2634.5972615570854,Parking,2024-05-28,4.2171334925173145,True
3918,Downtown,Condo,3,2.081047717877698,2771.056576823835,"Pet Friendly, Gym",2024-02-04,3.714519855874021,True
3919,Countryside,Condo,3,2.5343426603436177,2009.378136766987,Gym,2024-11-01,4.482781257428907,False
3920,Downtown,House,3,2.1073460833592215,1004.6725856961909,"Balcony, Balcony",2024-06-07,3.6313142102181644,False
3921,Downtown,Condo,1,1.6715377984235815,1441.8026855014698,"Balcony, Balcony, Balcony",2024-02-10,3.5259985516578247,False
3922,Countryside,Apartment,2,2.8214282853161166,3815.5566057092356,"Balcony, Parking, Balcony",2024-09-30,4.735420743152155,True
3923,Countryside,Condo,2,2.4305913237149284,3729.9823735025707,Balcony,2024-02-01,4.231641071115316,False
3924,Downtown,Condo,1,1.9681096050313431,2290.1222913794845,"Parking, Gym, Balcony",2024-09-06,3.1719832866978304,False
3925,Countryside,Apartment,2,2.2748569527505387,2892.0249109879023,Gym,2024-10-07,4.378725694497526,True
3926,Suburb,Apartment,1,2.2316867117379857,2189.5135735212652,"Gym, Pet Friendly, Swimming Pool",2024-11-27,4.50546710280261,False
3927,Suburb,House,1,1.7162324330085401,3923.66555423158,Gym,2024-02-18,3.4704072268666137,True
3928,Countryside,House,2,1.8475434935590436,4369.99740042562,Pet Friendly,2025-01-26,4.935312695256048,True
3929,Countryside,House,4,1.6365135552662413,4596.421170621901,Parking,2024-10-17,3.7457164931148363,True
3930,Downtown,House,3,2.9990362628309057,1695.4852856844832,"Swimming Pool, Swimming Pool, Swimming Pool",2024-10-26,4.8811476994748,False
3931,Countryside,Apartment,1,2.1601289079687787,3780.0669673382126,"Swimming Pool, Parking, Parking",2024-04-02,3.587233846839453,True
3932,Downtown,Condo,1,1.1841106421949246,4852.018708522358,"Gym, Gym",2024-05-18,4.218391962364813,False
3933,Suburb,Condo,4,2.0382143674032713,3602.4468165251897,"Swimming Pool, Gym, Balcony",2024-07-13,4.035139731272925,False
3934,Countryside,Condo,1,1.0999239293436798,2403.8965744044363,"Balcony, Swimming Pool, Parking",2024-05-29,4.984317087874317,False
3935,Downtown,House,1,1.5773040966259317,3543.7854632027925,"Gym, Balcony",2024-08-01,3.816711218681189,False
3936,Downtown,Apartment,2,1.8919222319523663,3753.704209283736,"Parking, Swimming Pool, Pet Friendly",2025-01-30,3.358581326957414,True
3937,Suburb,Apartment,2,2.068540973203824,2588.1891994415782,Swimming Pool,2025-01-25,4.666417726200325,True
3938,Countryside,Apartment,4,2.95236279945651,1415.963802191444,"Pet Friendly, Swimming Pool",2024-05-04,3.0840883237275802,False
3939,Suburb,Condo,1,2.9644434476083044,3426.6394700808933,"Balcony, Gym",2024-06-30,4.769912057684007,True
3940,Downtown,House,3,1.1961387398127088,4208.563202066907,Balcony,2024-08-31,3.221178986836903,True
3941,Downtown,Apartment,2,2.0762653455257785,4990.305935024235,"Pet Friendly, Pet Friendly, Pet Friendly",2024-04-15,4.144024875940052,False
3942,Countryside,House,3,2.634218790384228,1892.2332278517683,"Swimming Pool, Parking, Swimming Pool",2024-06-07,4.4268306354432925,True
3943,Downtown,Apartment,3,1.4754256405055095,3801.55589672694,"Swimming Pool, Parking",2024-05-03,3.672646681188973,True
3944,Countryside,House,4,2.5011261971769434,1112.1728006642945,"Balcony, Gym",2024-02-11,4.689482879814571,False
3945,Suburb,Apartment,4,2.7572381114099587,4879.301118991244,Parking,2025-01-05,4.18740993879133,False
3946,Countryside,House,1,2.3249747920709174,1050.2578460975221,"Parking, Gym",2024-06-26,3.7903117807443807,True
3947,Countryside,Apartment,4,1.6554066976902377,2435.179846554846,"Parking, Balcony, Pet Friendly",2024-11-13,3.650727060245811,True
3948,Downtown,Apartment,2,2.846264638681145,1305.6110919049288,Balcony,2024-02-19,3.2240164727113116,False
3949,Downtown,House,1,2.7670401873483375,3483.8718464322756,Swimming Pool,2024-09-29,4.280727121921735,False
3950,Countryside,House,1,2.431650637588075,2357.999182432094,"Swimming Pool, Swimming Pool",2024-03-10,3.728085892666254,True
3951,Downtown,Condo,3,1.7273362268743462,3931.7757253218415,"Parking, Balcony, Pet Friendly",2024-07-31,3.641121097077993,True
3952,Downtown,House,3,2.583792724789599,2945.512266672208,"Swimming Pool, Parking",2024-11-06,4.899895964771607,False
3953,Downtown,Apartment,3,1.6322179630042823,2677.61366540786,Swimming Pool,2024-04-10,3.5455951780484085,False
3954,Countryside,Apartment,1,1.5059057026671414,2394.0653964591675,"Pet Friendly, Parking",2024-03-13,4.753130221393749,False
3955,Downtown,House,4,2.030026773822562,1344.5166680586099,"Swimming Pool, Swimming Pool",2025-01-20,4.949792044205198,False
3956,Countryside,Condo,4,2.9942704500025012,1819.2994107168593,"Swimming Pool, Parking",2024-05-04,4.645479897653749,False
3957,Downtown,House,4,2.6086438828682423,3556.410019953942,"Pet Friendly, Pet Friendly, Balcony",2025-01-10,3.0390341265249337,False
3958,Suburb,Apartment,1,2.4595854642366475,2987.006674155049,"Balcony, Parking",2024-02-05,4.7372479800782745,True
3959,Downtown,Apartment,1,1.9040254933879546,1280.3578064222384,Balcony,2024-09-14,3.4268306744362103,True
3960,Downtown,Condo,1,1.6239000183716321,3175.806870559419,"Balcony, Gym",2024-12-14,3.70655525170164,True
3961,Countryside,House,1,2.7118015263010316,1216.5706457963315,"Parking, Parking",2024-08-08,4.983166385723639,False
3962,Countryside,Apartment,1,2.1354655599620385,3046.907790079953,"Parking, Pet Friendly, Swimming Pool",2024-02-10,3.809955718891219,False
3963,Downtown,Apartment,4,2.626509902243798,4859.845787595556,"Gym, Swimming Pool, Swimming Pool",2024-07-04,4.3096697813496405,False
3964,Suburb,Apartment,1,1.9755074191419573,2229.378214921608,Balcony,2024-07-20,3.621438374262429,True
3965,Downtown,House,4,2.5079149880242007,3894.0125545687015,"Swimming Pool, Pet Friendly, Pet Friendly",2025-01-26,3.7388573373366607,True
3966,Downtown,House,1,2.7354821173433894,3982.208162367901,Parking,2024-06-03,4.195250656912545,False
3967,Suburb,Condo,4,1.782780052939999,2619.4381336445585,"Balcony, Parking",2024-10-28,4.896571491503166,False
3968,Countryside,Apartment,2,1.0271391398080318,3373.1686031196396,"Balcony, Parking",2024-04-18,3.5649111295955125,False
3969,Downtown,Apartment,2,1.509853132041818,2888.1843627901503,"Parking, Balcony",2024-06-05,3.4947320140862876,True
3970,Countryside,Condo,4,2.829830082168818,2133.4520788432255,"Pet Friendly, Balcony",2024-08-02,3.0525491206275626,False
3971,Countryside,Apartment,2,2.375084521104582,4018.9683808021596,"Pet Friendly, Gym",2024-07-05,3.404217606623953,False
3972,Suburb,Condo,2,2.4744374328738807,3811.306462593623,"Swimming Pool, Gym",2024-11-11,3.524825109739221,False
3973,Suburb,Condo,4,1.6505772285308429,4602.195458292923,"Parking, Parking, Parking",2024-12-31,3.125751513956706,False
3974,Countryside,Apartment,1,2.4025459693499904,3472.504718638411,"Swimming Pool, Swimming Pool, Swimming Pool",2024-02-17,4.127217557405142,True
3975,Downtown,House,1,2.2925642908188504,2554.880564784784,Balcony,2024-10-20,3.2535287211501362,False
3976,Countryside,House,4,1.356747326954058,3856.0302324107006,"Parking, Balcony, Parking",2024-05-08,4.022152797983972,False
3977,Downtown,House,3,2.937381554861289,3476.1449182345686,"Parking, Parking, Swimming Pool",2024-09-25,3.3779626381557035,True
3978,Downtown,House,3,1.70805118669548,3466.4567712025387,"Pet Friendly, Parking",2024-03-29,4.871451003226985,False
3979,Suburb,Apartment,2,1.6585739476800845,4399.351028112885,"Parking, Gym, Parking",2024-05-26,3.614195123402599,True
3980,Downtown,Condo,3,1.738323088460396,4641.874154987811,Swimming Pool,2024-05-05,3.185856949632491,False
3981,Downtown,Condo,2,1.1834392306415387,1720.9666576867494,"Swimming Pool, Balcony, Pet Friendly",2024-03-21,4.672308650782801,False
3982,Countryside,Apartment,1,2.249927034186432,2256.200896869022,"Swimming Pool, Parking",2024-04-08,3.8040727543806656,True
3983,Suburb,House,4,1.4772484874927936,3601.2228038701655,"Pet Friendly, Parking, Balcony",2024-04-20,4.64024183097764,False
3984,Downtown,Condo,1,2.6066255127683617,3228.88493483849,"Balcony, Gym, Pet Friendly",2025-01-16,3.6249791662736346,True
3985,Downtown,Apartment,4,1.7883123602678916,3609.304677997837,"Swimming Pool, Swimming Pool, Pet Friendly",2024-02-13,4.000075551547576,True
3986,Suburb,Apartment,3,1.917116964581304,2732.058397308754,Balcony,2024-11-14,3.890714604280248,True
3987,Countryside,House,1,2.292844108231118,2649.756054864198,Gym,2024-10-16,4.115812701261906,True
3988,Suburb,Apartment,1,2.5237422679074784,1470.6156210389372,"Gym, Gym",2024-02-14,3.8033023707028213,False
3989,Suburb,Condo,2,1.4622306096962234,3494.5929604181233,"Balcony, Parking",2025-01-16,3.993604301252484,False
3990,Downtown,Condo,4,2.932588659436292,1703.1426102598434,"Gym, Balcony, Gym",2024-04-11,4.358655035184935,False
3991,Downtown,Apartment,3,2.244643091933362,3684.086382551888,"Gym, Parking, Gym",2024-11-02,3.829365556589382,True
3992,Countryside,Condo,1,1.0112772470007751,4868.288972919924,"Balcony, Swimming Pool, Pet Friendly",2024-11-12,4.3688094928409456,True
3993,Downtown,Apartment,4,1.8312444198471023,2025.6513099051817,"Gym, Balcony",2024-04-29,4.428603838436527,True
3994,Downtown,Condo,3,1.8736356412615085,1568.609221398419,"Balcony, Swimming Pool",2024-04-04,4.497853531287919,True
3995,Suburb,House,1,2.6183299519487937,1096.7009811237344,"Gym, Swimming Pool",2024-12-11,3.941873672081201,True
3996,Downtown,Condo,4,1.6102795482410077,2515.3087453813564,"Swimming Pool, Pet Friendly, Balcony",2024-03-13,3.007580160876892,True
3997,Countryside,House,2,1.662453032589927,1858.444235427573,"Swimming Pool, Balcony, Pet Friendly",2024-11-30,4.507022145328966,True
3998,Suburb,House,1,1.1409881857051358,2967.437692575744,"Pet Friendly, Gym",2024-11-16,4.818170235846573,True
3999,Countryside,Apartment,4,1.5670920490516296,3097.224111971002,Pet Friendly,2024-11-09,4.3052357509091195,True
4000,Suburb,House,3,2.4339234029717,2397.3109775084067,"Pet Friendly, Parking, Swimming Pool",2024-05-22,4.049094048225472,True
4001,Downtown,Condo,3,2.2695138391196394,3999.6248891125706,"Balcony, Parking",2024-08-23,4.119182651555168,True
4002,Suburb,Condo,2,1.162788176015788,4619.226682848864,"Swimming Pool, Swimming Pool",2024-12-24,4.281623517451303,True
4003,Suburb,House,1,1.229387784229566,1846.092391173096,Swimming Pool,2024-11-28,4.997049289898743,False
4004,Downtown,Apartment,2,1.753851927850216,4345.191093624506,"Balcony, Gym, Gym",2024-09-03,3.1241118756842496,False
4005,Downtown,House,4,2.4875155242820197,1524.7515990215124,"Parking, Parking",2024-11-03,3.042365794507643,True
4006,Countryside,Condo,3,2.66583655625726,1914.8087381739892,Parking,2025-01-21,4.928335959709743,False
4007,Countryside,Condo,2,1.0292480860200348,3245.6627449351413,Balcony,2024-06-23,3.8809492756781134,False
4008,Downtown,House,1,1.6580211546148014,2226.3259550224416,"Parking, Balcony",2024-11-21,4.22470738663907,False
4009,Downtown,House,4,1.84852372725715,1166.8431623553838,Parking,2024-02-23,4.5068818896386755,False
4010,Downtown,House,1,2.822265621580913,2179.4885668391416,"Balcony, Swimming Pool, Parking",2024-07-13,4.484192460333432,False
4011,Suburb,Condo,2,2.0028131154188857,4619.48075438761,Parking,2024-04-21,4.2943883862694445,True
4012,Suburb,Condo,3,1.5394015304913675,1696.8926476872844,"Parking, Gym",2024-10-06,3.943783076027784,False
4013,Suburb,Condo,3,1.7800941303276896,4055.003519371104,Swimming Pool,2024-08-02,4.152156501822224,True
4014,Downtown,Apartment,2,1.8728688829894944,3889.1280240179253,"Parking, Balcony",2024-12-26,4.459292032631975,True
4015,Countryside,Condo,1,2.3399917470585567,1424.8992642569683,"Gym, Pet Friendly",2024-06-08,4.7016290328714385,False
4016,Downtown,Condo,1,1.0821755659348504,2317.7718583354667,"Gym, Swimming Pool",2024-02-24,3.254608094100332,True
4017,Suburb,Apartment,1,1.7789033260487006,1757.4251565548398,Pet Friendly,2025-01-18,3.555917209240632,False
4018,Suburb,Apartment,1,2.293109273828903,1092.6007247730847,"Parking, Swimming Pool, Balcony",2024-08-21,3.795189518213329,True
4019,Downtown,Apartment,3,1.566644630728795,1692.1627009435852,"Swimming Pool, Pet Friendly",2024-04-23,4.330996525339836,True
4020,Downtown,Apartment,1,2.183502013328308,1806.311766534916,"Swimming Pool, Parking, Swimming Pool",2025-01-08,3.79134282937593,True
4021,Suburb,Apartment,2,1.7145578602080882,1663.9209892177137,"Swimming Pool, Gym",2024-10-19,3.4777700949009924,False
4022,Suburb,Apartment,2,2.517441735013551,1364.3888377492815,Parking,2024-09-30,3.0662859595565455,False
4023,Suburb,House,2,1.121195392924987,3105.2205288852024,Balcony,2024-04-24,4.685015882446751,False
4024,Downtown,House,2,2.8359239614027127,2290.556166811226,"Gym, Swimming Pool",2024-10-12,3.837867525842243,True
4025,Suburb,House,1,1.3432250958979512,4632.997445632478,"Balcony, Gym, Parking",2024-06-28,3.6584579978312854,False
4026,Suburb,House,3,1.3170941734986983,1748.8538720777487,"Swimming Pool, Swimming Pool, Balcony",2024-12-27,4.061652442253941,True
4027,Countryside,Condo,4,2.681285889546425,3411.4505203857843,Parking,2024-09-30,3.2458395733858443,True
4028,Downtown,Apartment,1,2.738565846047777,4602.481537062569,"Parking, Swimming Pool, Balcony",2024-12-17,3.794716716194313,False
4029,Countryside,Condo,4,1.1859466268916006,1188.7586042635317,Pet Friendly,2025-01-14,4.50357147599914,True
4030,Countryside,Apartment,3,2.8174378560298203,3065.109883755893,Gym,2024-02-12,4.472234898298497,False
4031,Suburb,Apartment,1,1.5465957334579525,2802.6752501247483,Pet Friendly,2024-03-30,4.54379272659958,False
4032,Downtown,Condo,4,2.237243370816111,4715.114432309636,"Balcony, Gym",2024-07-21,3.9348341842044583,True
4033,Suburb,House,3,1.1371869808157915,3655.059091497447,"Pet Friendly, Parking, Parking",2024-04-13,3.737827448475095,False
4034,Downtown,Condo,4,1.761322202256402,2396.6456398081755,"Gym, Gym, Parking",2024-05-19,4.662880997111074,False
4035,Countryside,Condo,2,1.9014492182090756,3846.084874032595,"Balcony, Swimming Pool",2025-01-28,3.3465820757755727,False
4036,Downtown,Apartment,2,2.199653138712621,3330.616082855403,Pet Friendly,2024-11-28,4.450275560290833,True
4037,Suburb,Apartment,3,2.0505439428289316,2388.6795921392186,"Swimming Pool, Balcony",2024-12-12,4.775894586993057,True
4038,Suburb,Apartment,3,1.9229859229831852,4140.994711341553,Gym,2024-06-06,3.572304556588227,True
4039,Suburb,House,4,2.919280423531176,3672.679039225457,Parking,2024-10-21,3.3955908444337313,True
4040,Downtown,Condo,3,1.3700455539755183,1021.6651933698788,"Balcony, Gym, Balcony",2024-08-18,4.025049209407492,True
4041,Countryside,Condo,2,1.3159884612933364,4460.538424043951,"Balcony, Swimming Pool",2024-12-17,3.432781363830795,False
4042,Countryside,House,2,2.4268381218013433,2588.3675288845216,"Gym, Balcony, Swimming Pool",2024-06-05,4.741537036405803,False
4043,Downtown,Condo,1,1.1491037697404642,3581.7904023492842,"Swimming Pool, Swimming Pool",2024-11-06,3.4888338020150385,False
4044,Suburb,Condo,4,1.9657829119885535,2587.073283887674,"Gym, Gym, Balcony",2024-05-02,3.6279318429275342,False
4045,Countryside,Apartment,3,1.9681062383044143,4525.448176935601,"Parking, Parking",2024-02-18,4.776839083182429,False
4046,Suburb,House,3,1.6200506619181827,3603.3417847560645,Parking,2024-07-21,3.4112432399385826,False
4047,Downtown,Apartment,3,2.8608874833603952,3317.544836401159,"Parking, Balcony",2024-05-17,4.769568051733328,True
4048,Suburb,House,4,1.5650868701920229,4921.0590004101905,"Parking, Pet Friendly",2024-05-08,3.419605918793679,True
4049,Countryside,Apartment,2,1.576883904476493,2122.5620802426038,Swimming Pool,2025-01-06,4.823611322888042,False
4050,Countryside,Condo,3,1.4685999284474422,1261.0171624464979,Gym,2024-06-22,3.6352838061922954,True
4051,Suburb,House,3,1.291576070441126,3064.041731624578,"Swimming Pool, Gym",2024-09-11,3.4924691829363312,True
4052,Downtown,House,2,1.7280221106969056,2696.0713352637576,"Parking, Parking, Swimming Pool",2024-10-04,3.954379542027966,True
4053,Suburb,Apartment,3,2.36177452000086,2817.1601963081803,Gym,2024-02-15,3.738447006645967,True
4054,Downtown,House,1,2.4843257255415114,3480.4193531429373,"Pet Friendly, Parking",2024-10-18,3.4034993740764876,False
4055,Suburb,Condo,2,2.626837832861362,3460.4865464153568,"Pet Friendly, Gym, Swimming Pool",2024-04-26,3.6767075961786944,True
4056,Countryside,Condo,2,1.3950877770631172,2569.057173326124,Pet Friendly,2025-01-15,4.42645868644371,True
4057,Downtown,Condo,2,1.0712653764794595,4451.5080958502185,"Parking, Gym, Balcony",2024-06-27,4.663801276181212,True
4058,Downtown,Apartment,1,2.949371716976784,3605.834037948662,"Balcony, Balcony, Pet Friendly",2024-06-20,4.641523663088345,False
4059,Downtown,House,2,1.028665038572857,4559.646716434671,"Swimming Pool, Gym",2024-05-19,4.513634496800984,True
4060,Countryside,Apartment,4,2.9213576759161173,4652.615620409782,Balcony,2024-09-01,3.010870304970383,True
4061,Suburb,Condo,4,2.6576288374235997,1669.2483034434172,Pet Friendly,2024-05-23,3.8532078942441492,True
4062,Countryside,House,4,2.824149522050273,3722.247495564241,"Swimming Pool, Swimming Pool, Swimming Pool",2024-11-18,3.3379443552626507,True
4063,Downtown,Condo,2,1.774371425222292,2270.047455350571,"Balcony, Swimming Pool",2024-10-31,3.1469516517674583,False
4064,Suburb,House,2,1.3944039977020666,4345.716218193917,"Pet Friendly, Gym",2025-01-24,4.471764096468132,False
4065,Countryside,House,2,2.21292737035113,3931.4063186220205,"Balcony, Swimming Pool",2024-02-07,4.5869597408510785,False
4066,Downtown,Apartment,1,2.4825023414329737,1794.9907501034122,Pet Friendly,2024-07-23,4.6292332936495,True
4067,Downtown,House,4,1.261722132649321,4754.9230660128815,Swimming Pool,2024-05-13,4.780621590726224,True
4068,Countryside,Condo,3,2.595243029369068,3733.916027969694,Pet Friendly,2024-03-19,4.18009638188246,False
4069,Countryside,House,3,1.4171866400251159,4794.532412950326,"Parking, Parking, Pet Friendly",2024-02-20,4.996259599610435,True
4070,Countryside,Condo,2,1.98335458581692,1807.6446887736338,"Gym, Swimming Pool",2024-02-02,3.967445280623682,False
4071,Downtown,Apartment,1,2.712964899756306,4478.820377594536,"Gym, Swimming Pool",2024-11-06,4.766997997761495,False
4072,Countryside,Condo,2,1.386849022085385,3672.291281662541,Balcony,2024-07-21,3.225881529805963,False
